27,7524604.799,4692074.105,556.988,27
28,7524603.553,4692083.352,557.031,28
29,7524418.747,4692055.772,556.489,29
30,7524416.183,4692056.105,556.463,30
31,7524422.084,4692041.642,556.034,31
32,7524396.922,4692032.142,556.804,32
33,7524396.69,4692029.664,556.857,33
34,7524390.779,4692027.269,557.069,34
35,7524386.094,4692026.474,557.406,35
36,7524383.57,4692051.547,557.187,36
37,7524383.943,4692047.793,557.062,37
38,7524452.238,4692066.952,556.836,38
39,7524490.244,4692075.346,556.253,39
40,7524491.879,4692071.607,556.345,40
41,7524493.203,4692075.997,556.41,41
42,7524494.417,4692073.284,556.19,42
43,7524497.466,4692061.08,556.075,43
44,7524500.618,4692061.463,556.014,44
